"dates","Country","LogOR_30dayrolling"
2009-09-21,"DE",-4.53439375202976
2009-09-22,"DE",-4.08559604506079
2009-09-23,"DE",-4.10938458474553
2009-09-24,"DE",-3.96050972936355
2009-09-25,"DE",-3.81163487398158
2009-09-28,"DE",-3.66276001859959
2009-09-29,"DE",-3.51388516321761
2009-09-30,"DE",-3.1644746271555
2009-10-01,"DE",-3.18667412364638
2009-10-02,"DE",-3.0377992682644
2009-10-05,"DE",-2.88892441288243
2009-10-06,"DE",-2.55594922637952
2009-10-07,"DE",-2.110223111585
2009-10-08,"DE",-1.66142540461603
2009-10-09,"DE",-1.81030025999801
2009-10-12,"DE",-2.04646878947585
2009-10-13,"DE",-2.05524084481403
2009-10-14,"DE",-1.88497908161304
2009-10-15,"DE",-1.70367582788024
2009-10-16,"DE",-1.70367582788024
2009-10-19,"DE",-1.36358767381744
2009-10-20,"DE",-1.80931378861197
2009-10-21,"DE",-1.80931378861197
2009-10-22,"DE",-1.80931378861197
2009-10-23,"DE",-2.23650125001611
2009-10-26,"DE",-2.21796259662571
2009-10-27,"DE",-2.03386226550478
2009-10-28,"DE",-2.03386226550478
2009-10-29,"DE",-2.16069535043137
2009-10-30,"DE",-2.16069535043137
2009-11-02,"DE",-2.57260225327394
2009-11-03,"DE",-3.00740611502586
2009-11-04,"DE",-3.47646530710286
2009-11-05,"DE",-3.72026376436938
2009-11-06,"DE",-4.11420117363952
2009-11-09,"DE",-4.53041782546603
2009-11-10,"DE",-4.74178904762844
2009-11-11,"DE",-5.15592917416731
2009-11-12,"DE",-5.81138229348329
2009-11-13,"DE",-5.89642105114168
2009-11-16,"DE",-6.08977464557092
2009-11-17,"DE",-6.52162188497491
2009-11-18,"DE",-6.46983317945052
2009-11-19,"DE",-6.78641912830781
2009-11-20,"DE",-6.95414206755798
2009-11-23,"DE",-6.59298853032811
2009-11-24,"DE",-5.74619105417326
2009-11-25,"DE",-5.54929983748545
2009-11-26,"DE",-5.74271765888311
2009-11-27,"DE",-5.98792418580518
2009-11-30,"DE",-6.37263497987389
2009-12-01,"DE",-6.77664973094979
2009-12-02,"DE",-6.7748800927396
2009-12-03,"DE",-6.7748800927396
2009-12-04,"DE",-6.77488009273959
2009-12-07,"DE",-6.55906385349786
2009-12-08,"DE",-6.08720554585182
2009-12-09,"DE",-6.5390125147209
2009-12-10,"DE",-6.72311284584183
2009-12-11,"DE",-6.93776292713804
2009-12-14,"DE",-7.42907061684212
2009-12-15,"DE",-7.41110112326969
2009-12-16,"DE",-7.44247298731816
2009-12-17,"DE",-7.42504806210397
2009-12-18,"DE",-6.99714927371651
2009-12-21,"DE",-6.60321186444637
2009-12-22,"DE",-6.35806956449273
2009-12-23,"DE",-6.31348814862189
2009-12-24,"DE",-6.07274409975024
2009-12-28,"DE",-5.61782666111442
2009-12-29,"DE",-5.36171355158316
2009-12-30,"DE",-5.16835995715392
2009-12-31,"DE",-4.73651271774991
2010-01-04,"DE",-4.98165501770356
2010-01-05,"DE",-4.83614342071914
2010-01-06,"DE",-4.66842048146897
2010-01-07,"DE",-4.88069916331687
2010-01-08,"DE",-5.3264252781114
2010-01-11,"DE",-5.36730740102659
2010-01-12,"DE",-5.17388957962892
2010-01-13,"DE",-4.92868305270687
2010-01-14,"DE",-4.54397225863814
2010-01-15,"DE",-4.13995750756224
2010-01-18,"DE",-3.69600103097791
2010-01-19,"DE",-3.79154395749011
2010-01-20,"DE",-4.24572599806521
2010-01-21,"DE",-4.22002387956689
2010-01-22,"DE",-4.26469472580878
2010-01-25,"DE",-3.81288775693971
2010-01-26,"DE",-3.62878742581879
2010-01-27,"DE",-3.41413734452256
2010-01-28,"DE",-3.36855576961302
2010-01-29,"DE",-2.97461836034288
2010-02-01,"DE",-2.5084426345425
2010-02-02,"DE",-2.0568083676797
2010-02-03,"DE",-2.0568083676797
2010-02-04,"DE",-2.05680836767969
2010-02-05,"DE",-2.03460887118879
2010-02-08,"DE",-1.86781906489724
2010-02-09,"DE",-2.10632989007257
2010-02-10,"DE",-2.10632989007257
2010-02-11,"DE",-1.86112336315052
2010-02-12,"DE",-1.46121391540276
2010-02-15,"DE",-1.2160073884807
2010-02-16,"DE",-1.2160073884807
2010-02-17,"DE",-0.799726509685778
2010-02-18,"DE",-0.554519982763722
2010-02-19,"DE",-0.725594334636594
2010-02-22,"DE",-0.480387807714536
2010-02-23,"DE",-0.480387807714537
2010-02-24,"DE",-0.235181280792477
2010-02-25,"DE",0.0100252461295782
2010-02-26,"DE",0.0100252461295784
2010-03-01,"DE",0.0100252461295782
2010-03-02,"DE",0.255231773051633
2010-03-03,"DE",0.350774699563835
2010-03-04,"DE",0.804956740138924
2010-03-05,"DE",0.990625843803018
2010-03-08,"DE",1.23583237072508
2010-03-09,"DE",0.875700398740398
2010-03-10,"DE",0.875700398740398
2010-03-11,"DE",0.875700398740397
2010-03-12,"DE",1.32142651353493
2010-03-15,"DE",1.32142651353493
2010-03-16,"DE",1.02695243666604
2010-03-17,"DE",1.02695243666604
2010-03-18,"DE",1.26288426994453
2010-03-19,"DE",1.08464385255319
2010-03-22,"DE",1.23351870793516
2010-03-23,"DE",1.23351870793516
2010-03-24,"DE",1.64542561077773
2010-03-25,"DE",1.64542561077773
2010-03-26,"DE",1.40021908385566
2010-03-29,"DE",1.00030963610792
2010-03-30,"DE",0.755103109185858
2010-03-31,"DE",1.09733155899707
2010-04-01,"DE",0.852125032075021
2010-04-06,"DE",0.606918505152968
2010-04-07,"DE",1.0231993839479
2010-04-08,"DE",0.593892525904907
2010-04-09,"DE",0.839099052826958
2010-04-12,"DE",0.593892525904913
2010-04-13,"DE",0.348685998982852
2010-04-14,"DE",0.409792194783977
2010-04-15,"DE",0.22569186366304
2010-04-16,"DE",0.0390779511869445
2010-04-19,"DE",0.0761253375547513
2010-04-20,"DE",0.11317272392256
2010-04-21,"DE",0.150220110290361
2010-04-22,"DE",-0.0710078061451144
2010-04-23,"DE",0.327886892115894
2010-04-26,"DE",0.143786560994965
2010-04-27,"DE",0.379718394273462
2010-04-28,"DE",0.615650227551964
2010-04-29,"DE",0.615650227551961
2010-04-30,"DE",0.743334498129301
2010-05-03,"DE",0.559234167008362
2010-05-04,"DE",0.139202002608938
2010-05-05,"DE",0.133342088879355
2010-05-06,"DE",0.317442420000285
2010-05-07,"DE",0.133342088879354
2010-05-10,"DE",-0.0507582422415776
2010-05-11,"DE",-0.19251466658585
2010-05-12,"DE",-0.376614997706781
2010-05-13,"DE",-0.376614997706781
2010-05-14,"DE",-0.140683164428283
2010-05-17,"DE",-0.473658350931188
2010-05-18,"DE",-0.412552155130065
2010-05-19,"DE",-0.16734562820801
2010-05-20,"DE",-0.0184707728260302
2010-05-21,"DE",0.401561391573395
2010-05-24,"DE",0.40156139157339
2010-05-25,"DE",0.401561391573398
2010-05-26,"DE",0.646767918495457
2010-05-27,"DE",0.830868249616384
2010-05-28,"DE",1.26017510765937
2010-05-31,"DE",1.20158249321342
2010-06-01,"DE",1.16453510684561
2010-06-02,"DE",1.1274877204778
2010-06-03,"DE",1.09044033410999
2010-06-04,"DE",1.06646172362342
2010-06-07,"DE",1.02769899734709
2010-06-08,"DE",1.45700585539008
2010-06-09,"DE",1.46628054903363
2010-06-10,"DE",1.47555524267719
2010-06-11,"DE",1.47555524267719
2010-06-14,"DE",1.64234504896874
2010-06-15,"DE",1.6846889557454
2010-06-16,"DE",2.11399581378839
2010-06-17,"DE",2.54330267183137
2010-06-18,"DE",2.6044088676325
2010-06-21,"DE",2.78850919875343
2010-06-22,"DE",2.97260952987436
2010-06-23,"DE",3.11436595421864
2010-06-24,"DE",3.29846628533957
2010-06-25,"DE",3.29846628533957
2010-06-28,"DE",3.06253445206107
2010-06-29,"DE",3.24663478318202
2010-06-30,"DE",3.18552858738088
2010-07-01,"DE",2.94032206045881
2010-07-02,"DE",2.11093198505876
2010-07-05,"DE",1.4309671435716
2010-07-06,"DE",0.754202323937656
2010-07-07,"DE",0.570101992816723
2010-07-08,"DE",0.154633702693685
2010-07-09,"DE",-0.237809862662808
2010-07-12,"DE",-0.958724847021389
2010-07-13,"DE",-1.15126380056931
2010-07-14,"DE",-1.44901351133326
2010-07-15,"DE",-1.57003183009463
2010-07-16,"DE",-1.76717593782052
2010-07-19,"DE",-2.19436339922466
2010-07-20,"DE",-2.62916726097658
2010-07-21,"DE",-3.14536103278223
2010-07-22,"DE",-3.84474960027937
2010-07-23,"DE",-4.39272515264482
2010-07-26,"DE",-4.49688147342912
2010-07-27,"DE",-4.46019466730226
2010-07-28,"DE",-4.36827993888096
2010-07-29,"DE",-4.88818639230621
2010-07-30,"DE",-5.28226777461024
2010-08-02,"DE",-5.5274743015323
2010-08-03,"DE",-5.73361684025704
2010-08-04,"DE",-6.16080430166117
2010-08-05,"DE",-6.39673613493967
2010-08-06,"DE",-6.79654951333126
2010-08-09,"DE",-6.79321048259606
2010-08-10,"DE",-6.84967047415482
2010-08-11,"DE",-7.07253353155208
2010-08-12,"DE",-7.32153771996842
2010-08-13,"DE",-7.72008586595843
2010-08-16,"DE",-7.28477717286241
2010-08-17,"DE",-7.2312507839855
2010-08-18,"DE",-7.2492995095712
2010-08-19,"DE",-7.40623090005203
2010-08-20,"DE",-7.66525456455879
2010-08-23,"DE",-7.75394935940285
2010-08-24,"DE",-7.27824090196632
2010-08-25,"DE",-7.32163378169691
2010-08-26,"DE",-7.43492524836699
2010-08-27,"DE",-7.54983876288412
2010-08-30,"DE",-7.58862648843672
2010-08-31,"DE",-7.39737086031109
2010-09-01,"DE",-7.1466673296801
2010-09-02,"DE",-7.11161191807501
2010-09-03,"DE",-7.09268227289175
2010-09-06,"DE",-7.25898180914799
2010-09-07,"DE",-7.47313687867102
2010-09-08,"DE",-7.6939240159188
2010-09-09,"DE",-8.00829543527101
2010-09-10,"DE",-8.11483994761464
2010-09-13,"DE",-8.34907009921574
2010-09-14,"DE",-8.54960577989591
2010-09-15,"DE",-8.34346324117117
2010-09-16,"DE",-8.08735013163989
2010-09-17,"DE",-7.8514182983614
2010-09-20,"DE",-7.45160491996982
2010-09-21,"DE",-7.62601830257788
2010-09-22,"DE",-7.56955831101913
2010-09-23,"DE",-7.58256287063996
2010-09-24,"DE",-7.48243353760559
2010-09-27,"DE",-7.23276024699758
2010-09-28,"DE",-7.23276024699757
2010-09-29,"DE",-6.84225362766584
2010-09-30,"DE",-6.54152146475022
2010-10-01,"DE",-6.36012715896709
2010-10-04,"DE",-5.93084173125935
2010-10-05,"DE",-6.10196416157435
2010-10-06,"DE",-6.25083901695633
2010-10-07,"DE",-6.17675492034928
2010-10-08,"DE",-5.9439541603066
2010-10-11,"DE",-5.8970799471399
2010-10-12,"DE",-5.96833561751416
2010-10-13,"DE",-6.15827798398222
2010-10-14,"DE",-6.40943004825312
2010-10-15,"DE",-6.60875061036645
2010-10-18,"DE",-6.59531368747575
2010-10-19,"DE",-6.62992457426902
2010-10-20,"DE",-6.79563785734313
2010-10-21,"DE",-6.6115375262222
2010-10-22,"DE",-6.63691771173898
2010-10-25,"DE",-6.71071166429254
2010-10-26,"DE",-6.81586588445036
2010-10-27,"DE",-6.76420505915218
2010-10-28,"DE",-6.89103814407877
2010-10-29,"DE",-6.75855252634242
2010-11-01,"DE",-7.21603057937983
2010-11-02,"DE",-7.63877302370464
2010-11-03,"DE",-7.83123720788973
2010-11-04,"DE",-8.33928893186079
2010-11-05,"DE",-8.53719117574654
2010-11-08,"DE",-8.87426259895649
2010-11-09,"DE",-9.01406856517257
2010-11-10,"DE",-9.46682488027099
2010-11-11,"DE",-9.9104734016333
2010-11-12,"DE",-9.76159854625132
2010-11-15,"DE",-10.0595541536897
2010-11-16,"DE",-10.0985930410105
2010-11-17,"DE",-9.91844748193527
2010-11-18,"DE",-10.2060294146526
2010-11-19,"DE",-10.4713691393853
2010-11-22,"DE",-10.7270732344588
2010-11-23,"DE",-10.9754249735657
2010-11-24,"DE",-11.1192978439618
2010-11-25,"DE",-11.1471059371576
2010-11-26,"DE",-10.4772677385949
2010-11-29,"DE",-10.4183629773142
2010-11-30,"DE",-10.1651199781587
2010-12-01,"DE",-9.83001300301138
2010-12-02,"DE",-9.62096331994422
2010-12-03,"DE",-10.0333724240902
2010-12-06,"DE",-9.95512826792101
2010-12-07,"DE",-9.83088689735262
2010-12-08,"DE",-9.78614700411852
2010-12-09,"DE",-10.071390372254
2010-12-10,"DE",-10.3810140754268
2010-12-13,"DE",-10.8312058148788
2010-12-14,"DE",-10.832366491873
2010-12-15,"DE",-10.7167982991155
2010-12-16,"DE",-10.8079943700719
2010-12-17,"DE",-10.7311625744988
2010-12-20,"DE",-10.7576531319689
2010-12-21,"DE",-10.7413848051759
2010-12-22,"DE",-10.929537182414
2010-12-23,"DE",-10.9080007957135
2010-12-24,"DE",-10.4643522743512
2010-12-27,"DE",-10.7873410855262
2010-12-28,"DE",-10.8036922733863
2010-12-29,"DE",-11.1181979697367
2010-12-30,"DE",-11.3184767266226
2010-12-31,"DE",-10.8820199385233
2011-01-03,"DE",-10.9549218460588
2011-01-04,"DE",-11.0189857104266
2011-01-05,"DE",-10.5815763512078
2011-01-06,"DE",-10.5577034385632
2011-01-07,"DE",-10.531208607025
2011-01-10,"DE",-11.2046307389416
2011-01-11,"DE",-10.8282831048304
2011-01-12,"DE",-11.1627668264972
2011-01-13,"DE",-11.4763897563052
2011-01-14,"DE",-11.675358977108
2011-01-17,"DE",-11.7312579721656
2011-01-18,"DE",-11.5759179213155
2011-01-19,"DE",-11.6973085429029
2011-01-20,"DE",-11.6995153237906
2011-01-21,"DE",-11.7350750520722
2011-01-24,"DE",-11.6596693231001
2011-01-25,"DE",-11.6405668013105
2011-01-26,"DE",-11.4978041315336
2011-01-27,"DE",-11.3984309726164
2011-01-28,"DE",-11.372761037783
2011-01-31,"DE",-11.1149371870522
2011-02-01,"DE",-10.8205368834043
2011-02-02,"DE",-10.732703697679
2011-02-03,"DE",-10.6618315726311
2011-02-04,"DE",-10.6810375938282
2011-02-07,"DE",-10.6810375938282
2011-02-08,"DE",-10.3580487826532
2011-02-09,"DE",-10.3112920329402
2011-02-10,"DE",-10.4018206377161
2011-02-11,"DE",-9.97463317631196
2011-02-14,"DE",-10.4018206377161
2011-02-15,"DE",-10.347457383571
2011-02-16,"DE",-9.84944900673834
2011-02-17,"DE",-9.97432645870312
2011-02-18,"DE",-9.96988144162379
2011-02-21,"DE",-9.90999201772281
2011-02-22,"DE",-9.89819984491583
2011-02-23,"DE",-10.0250329298424
2011-02-24,"DE",-9.65005066752532
2011-02-25,"DE",-9.34544660424054
2011-02-28,"DE",-9.30795918122276
2011-03-01,"DE",-9.26683854342328
2011-03-02,"DE",-9.17282340440795
2011-03-03,"DE",-8.89822710185732
2011-03-04,"DE",-8.89098725340116
2011-03-07,"DE",-8.5770613576442
2011-03-08,"DE",-8.21601029851691
2011-03-09,"DE",-8.18278913481728
2011-03-10,"DE",-8.30068293546645
2011-03-11,"DE",-8.52006930422043
2011-03-14,"DE",-8.49207599339983
2011-03-15,"DE",-8.74142236005741
2011-03-16,"DE",-9.05146090417117
2011-03-17,"DE",-9.10671108874033
2011-03-18,"DE",-8.70075001495209
2011-03-21,"DE",-8.250324065357
2011-03-22,"DE",-8.25032406535699
2011-03-23,"DE",-8.43162731908981
2011-03-24,"DE",-8.00443985768566
2011-03-25,"DE",-8.0230046355942
2011-03-28,"DE",-8.02300463559419
2011-03-29,"DE",-8.08015162908114
2011-03-30,"DE",-7.48555065890463
2011-03-31,"DE",-7.66626416925558
2011-04-01,"DE",-7.99618274793794
2011-04-04,"DE",-7.9602546399299
2011-04-05,"DE",-7.59295660242675
2011-04-06,"DE",-7.35631997337185
2011-04-07,"DE",-7.22948688844526
2011-04-08,"DE",-7.24692455273445
2011-04-11,"DE",-7.18398688792491
2011-04-12,"DE",-7.08975854963679
2011-04-13,"DE",-7.10829720302718
2011-04-14,"DE",-7.21737760014277
2011-04-15,"DE",-7.03978626027398
2011-04-18,"DE",-6.42437106059717
2011-04-19,"DE",-6.71652554809591
2011-04-20,"DE",-6.71652554809592
2011-04-21,"DE",-6.73749085416396
2011-04-26,"DE",-6.78982888573977
2011-04-27,"DE",-6.81555927239312
2011-04-28,"DE",-6.8674057590903
2011-04-29,"DE",-6.44466331476548
2011-05-02,"DE",-6.15782227603763
2011-05-03,"DE",-6.07720816017745
2011-05-04,"DE",-6.29841829122731
2011-05-05,"DE",-6.50202263990967
2011-05-06,"DE",-6.50202263990966
2011-05-09,"DE",-6.47822912561512
2011-05-10,"DE",-6.62710398099709
2011-05-11,"DE",-6.16446601464145
2011-05-12,"DE",-6.46953951695939
2011-05-13,"DE",-6.32792052569252
2011-05-16,"DE",-6.81993863034831
2011-05-17,"DE",-6.76605820492394
2011-05-18,"DE",-6.49536250539774
2011-05-19,"DE",-6.10854816908098
2011-05-20,"DE",-6.29760578919278
2011-05-23,"DE",-6.44017344881177
2011-05-24,"DE",-6.44017344881177
2011-05-25,"DE",-6.62763703833026
2011-05-26,"DE",-6.661858218653
2011-05-27,"DE",-6.49070412071466
2011-05-30,"DE",-6.19941322342923
2011-05-31,"DE",-6.1755759099908
2011-06-01,"DE",-6.47332562075475
2011-06-02,"DE",-6.77708763901975
2011-06-03,"DE",-6.50474295710874
2011-06-06,"DE",-6.67959892482721
2011-06-07,"DE",-6.41345389980143
2011-06-08,"DE",-5.92734600732177
2011-06-09,"DE",-5.60957831223288
2011-06-10,"DE",-5.22394020906024
2011-06-13,"DE",-5.32215061027712
2011-06-14,"DE",-5.13309299016532
2011-06-15,"DE",-4.77661215538263
2011-06-16,"DE",-4.55540202433278
2011-06-17,"DE",-4.35179767565042
2011-06-20,"DE",-4.35179767565042
2011-06-21,"DE",-4.02321358433928
2011-06-22,"DE",-3.8743387289573
2011-06-23,"DE",-4.05843906007823
2011-06-24,"DE",-3.75336555776028
2011-06-27,"DE",-3.41065009413609
2011-06-28,"DE",-3.23142311470048
2011-06-29,"DE",-3.1045900297739
2011-06-30,"DE",-2.92048969865296
2011-07-01,"DE",-3.24043890590781
2011-07-04,"DE",-3.05138128579601
2011-07-05,"DE",-2.71840609929311
2011-07-06,"DE",-2.7184060992931
2011-07-07,"DE",-2.38543091279019
2011-07-08,"DE",-2.23655605740822
2011-07-11,"DE",-2.06548170553534
2011-07-12,"DE",-1.91104648802624
2011-07-13,"DE",-1.95716304402104
2011-07-14,"DE",-1.65941333325709
2011-07-15,"DE",-1.5325802483305
2011-07-18,"DE",-1.35701838670077
2011-07-19,"DE",-1.1821624189823
2011-07-20,"DE",-0.990885349840692
2011-07-21,"DE",-1.13976020522267
2011-07-22,"DE",-1.45033616704861
2011-07-25,"DE",-1.24555061967855
2011-07-26,"DE",-1.14734021846166
2011-07-27,"DE",-1.14734021846166
2011-07-28,"DE",-1.34787589914182
2011-07-29,"DE",-1.34787589914182
2011-08-01,"DE",-1.34787589914182
2011-08-02,"DE",-1.34787589914182
2011-08-03,"DE",-1.51895025101469
2011-08-04,"DE",-1.51895025101469
2011-08-05,"DE",-1.33484991989376
2011-08-08,"DE",-1.33484991989376
2011-08-09,"DE",-1.33484991989376
2011-08-10,"DE",-1.17093365005555
2011-08-11,"DE",-1.61665976485008
2011-08-12,"DE",-2.06238587964462
2011-08-15,"DE",-2.18816278718429
2011-08-16,"DE",-2.63388890197883
2011-08-17,"DE",-3.07961501677336
2011-08-18,"DE",-3.56141774788857
2011-08-19,"DE",-4.0071438626831
2011-08-22,"DE",-4.0071438626831
2011-08-23,"DE",-4.45286997747764
2011-08-24,"DE",-4.45286997747764
2011-08-25,"DE",-4.46005206372855
2011-08-26,"DE",-4.46005206372855
2011-08-29,"DE",-4.90577817852308
2011-08-30,"DE",-5.35150429331761
2011-08-31,"DE",-5.35150429331761
2011-09-01,"DE",-5.81029918399337
2011-09-02,"DE",-6.10715044340592
2011-09-05,"DE",-6.10715044340593
2011-09-06,"DE",-6.69038236068566
2011-09-07,"DE",-7.1361084754802
2011-09-08,"DE",-7.58183459027473
2011-09-09,"DE",-7.8270250243891
2011-09-12,"DE",-7.8270250243891
2011-09-13,"DE",-7.8270250243891
2011-09-14,"DE",-7.8270250243891
2011-09-15,"DE",-7.82702502438909
2011-09-16,"DE",-7.96453082687431
2011-09-19,"DE",-8.16506650755446
2011-09-20,"DE",-8.16506650755446
2011-09-21,"DE",-8.16506650755446
2011-09-22,"DE",-8.16506650755445
2011-09-23,"DE",-7.71934039275992
2011-09-26,"DE",-7.42248913334737
2011-09-27,"DE",-7.43143669464325
2011-09-28,"DE",-6.98571057984873
2011-09-29,"DE",-6.98571057984872
2011-09-30,"DE",-6.5039078487335
2011-10-03,"DE",-6.05818173393897
2011-10-04,"DE",-6.05818173393898
2011-10-05,"DE",-5.61245561914444
2011-10-06,"DE",-6.08746499142946
2011-10-07,"DE",-6.33265542554384
2011-10-10,"DE",-6.33265542554383
2011-10-11,"DE",-5.88692931074929
2011-10-12,"DE",-5.44120319595478
2011-10-13,"DE",-5.8869293107493
2011-10-14,"DE",-5.89999808663054
2011-10-17,"DE",-5.45427197183601
2011-10-18,"DE",-5.45427197183601
2011-10-19,"DE",-5.45427197183601
2011-10-20,"DE",-5.39525304589997
2011-10-21,"DE",-5.39525304589997
2011-10-24,"DE",-5.39525304589996
2011-10-25,"DE",-5.85182389511456
2011-10-26,"DE",-6.29755000990909
2011-10-27,"DE",-6.74327612470361
2011-10-28,"DE",-7.18900223949815
2011-10-31,"DE",-7.50897449005036
2011-11-01,"DE",-7.75416492416473
2011-11-02,"DE",-8.19989103895926
2011-11-03,"DE",-8.19989103895926
2011-11-04,"DE",-8.19989103895926
2011-11-07,"DE",-8.19989103895927
2011-11-08,"DE",-8.21493245341549
2011-11-09,"DE",-8.11673961210779
2011-11-10,"DE",-8.56246572690232
2011-11-11,"DE",-8.56939856580198
2011-11-14,"DE",-9.0151246805965
2011-11-15,"DE",-9.46085079539103
2011-11-16,"DE",-9.90657691018556
2011-11-17,"DE",-10.3523030249801
2011-11-18,"DE",-10.3230197674896
2011-11-21,"DE",-10.3230197674896
2011-11-22,"DE",-10.7687458822841
2011-11-23,"DE",-11.2144719970787
2011-11-24,"DE",-11.6601981118732
2011-11-25,"DE",-11.2144719970787
2011-11-28,"DE",-10.2968822157271
2011-11-29,"DE",-10.7426083305217
2011-11-30,"DE",-10.7786849468424
2011-12-01,"DE",-10.7848281311912
2011-12-02,"DE",-10.3981209423327
2011-12-05,"DE",-9.50666871274367
2011-12-06,"DE",-9.50666871274366
2011-12-07,"DE",-9.4958239783236
2011-12-08,"DE",-9.05009786352908
2011-12-09,"DE",-8.60437174873456
2011-12-12,"DE",-8.61875521526049
2011-12-13,"DE",-8.60700327701757
2011-12-14,"DE",-8.60700327701757
2011-12-15,"DE",-8.62138674354349
2011-12-16,"DE",-9.07886479658091
2011-12-19,"DE",-8.63313868178639
2011-12-20,"DE",-9.10500234834339
2011-12-21,"DE",-9.3868121932997
2011-12-22,"DE",-9.030331358517
2011-12-23,"DE",-9.03033135851701
2011-12-27,"DE",-8.57767240482282
2011-12-28,"DE",-8.13194629002829
2011-12-29,"DE",-7.68622017523376
2011-12-30,"DE",-7.38936891582121
2012-01-02,"DE",-6.94364280102668
2012-01-03,"DE",-6.49791668623215
2012-01-04,"DE",-6.05219057143761
